//  TRX,STRING,  INT,STRING,#   STRING,     double,   INT,STRING_Ary,STRING_Ary,double_Ary,double_Ary,double_Ary,STRING_Ary,
//RX|TX,mStand,mBand, mPort,#test_Type,input_mVrms,mBurst,     mFreq,     mMode, measPower,      frq1,   BB_freq,mGainReg,
,
TX,APC_4G,11,TX_HB1,
,,,,,,,APC,15,8,730e6,4.5e6,0x143c
,,,,,,,APC,16,8,730e6,4.5e6,0x1434
,,,,,,,APC,17,8,730e6,4.5e6,0x1424
,,,,,,,APC,18,8,730e6,4.5e6,0x1408
TX,APC_4G,7,TX_UHB1,
,,,,POWER,141,20,APC,0,8,2539.5e6,4.5e6,0x93ae
,,,,,,,APC,1,8,2539.5e6,4.5e6,0x96ac
,,,,,,,APC,2,8,2539.5e6,4.5e6,0x9baa
,,,,,,,APC,3,8,2539.5e6,4.5e6,0x14a6
,,,,,,,APC,4,8,2539.5e6,4.5e6,0x18ac
,,,,,,,APC,5,8,2539.5e6,4.5e6,0x1a7a
,,,,,,,APC,6,8,2539.5e6,4.5e6,0x147c
,,,,,,,APC,7,8,2539.5e6,4.5e6,0x1972
,,,,,,,APC,8,8,2539.5e6,4.5e6,0x1874
,,,,,,,APC,9,8,2539.5e6,4.5e6,0x1872
,,,,,,,APC,10,8,2539.5e6,4.5e6,0x1962
,,,,,,,APC,11,8,2539.5e6,4.5e6,0x186a
,,,,,,,APC,12,8,2539.5e6,4.5e6,0x145c
,,,,,,,APC,13,8,2539.5e6,4.5e6,0x1454
,,,,,,,APC,14,8,2539.5e6,4.5e6,0x144c
,,,,,,,APC,15,8,2539.5e6,4.5e6,0x1444
,,,,,,,APC,16,8,2539.5e6,4.5e6,0x143c
,,,,,,,APC,17,8,2539.5e6,4.5e6,0x1434
,,,,,,,APC,18,8,2539.5e6,4.5e6,0x1424
,,,,,,,APC,19,,2539.5e6,4.5e6,0x1408
TX,APC_4G,43,TX_UHB3,
,,,,POWER,141,19,APC,0,8,3704.5e6,4.5e6,0x93ac
,,,,,,,APC,1,8,3704.5e6,4.5e6,0x978c
,,,,,,,APC,2,8,3704.5e6,4.5e6,0x977b
,,,,,,,APC,3,8,3704.5e6,4.5e6,0x167b
,,,,,,,APC,4,8,3704.5e6,4.5e6,0x157b
,,,,,,,APC,5,8,3704.5e6,4.5e6,0x1a6b
,,,,,,,APC,6,8,3704.5e6,4.5e6,0x156b
,,,,,,,APC,7,8,3704.5e6,4.5e6,0x1965
,,,,,,,APC,8,8,3704.5e6,4.5e6,0x146b
,,,,,,,APC,9,8,3704.5e6,4.5e6,0x1466
,,,,,,,APC,10,8,3704.5e6,4.5e6,0x1464
,,,,,,,APC,11,8,3704.5e6,4.5e6,0x145c
,,,,,,,APC,12,8,3704.5e6,4.5e6,0x1454
,,,,,,,APC,13,8,3704.5e6,4.5e6,0x144c
,,,,,,,APC,14,8,3704.5e6,4.5e6,0x1444
,,,,,,,APC,15,8,3704.5e6,4.5e6,0x143c
,,,,,,,APC,16,8,3704.5e6,4.5e6,0x1434
,,,,,,,APC,17,8,3704.5e6,4.5e6,0x1424
,,,,,,,APC,18,8,3704.5e6,4.5e6,0x1408
TX,APC_3G,1,TX_HB2,
,,,,POWER,141,17,APC,0,8,1950.96e6,100000,0x97af
,,,,,,,APC,1,8,1950.96e6,100000,0x978c
,,,,,,,APC,2,8,1950.96e6,100000,0x9774
,,,,,,,APC,3,8,1950.96e6,100000,0x967c
,,,,,,,APC,4,8,1950.96e6,100000,0x9575
,,,,,,,APC,5,8,1950.96e6,100000,0x156c
,,,,,,,APC,6,8,1950.96e6,100000,0x1564
,,,,,,,APC,7,8,1950.96e6,100000,0x146c
,,,,,,,APC,8,8,1950.96e6,100000,0x1464
,,,,,,,APC,9,8,1950.96e6,100000,0x145a
,,,,,,,APC,10,8,1950.96e6,100000,0x1455
,,,,,,,APC,11,8,1950.96e6,100000,0x144c
,,,,,,,APC,12,8,1950.96e6,100000,0x1444
,,,,,,,APC,13,8,1950.96e6,100000,0x143c
,,,,,,,APC,14,8,1950.96e6,100000,0x1434
,,,,,,,APC,15,8,1950.96e6,100000,0x1424
,,,,,,,APC,16,8,1950.96e6,100000,0x1408
TX,APC_3G,5,TX_LB3,
,,,,POWER,141,19,APC,0,8,837.46e6,100000,0x97ad
,,,,,,,APC,1,8,837.46e6,100000,0x97ab
,,,,,,,APC,2,8,837.46e6,100000,0x978a
,,,,,,,APC,3,8,837.46e6,100000,0x9b8a
,,,,,,,APC,4,8,837.46e6,100000,0x9762
,,,,,,,APC,5,8,837.46e6,100000,0x1b62
,,,,,,,APC,6,8,837.46e6,100000,0x1662
,,,,,,,APC,7,8,837.46e6,100000,0x156a
,,,,,,,APC,8,8,837.46e6,100000,0x1562
,,,,,,,APC,9,8,837.46e6,100000,0x1962
,,,,,,,APC,10,8,837.46e6,100000,0x186a
,,,,,,,APC,11,8,837.46e6,100000,0x145c
,,,,,,,APC,12,8,837.46e6,100000,0x1455
,,,,,,,APC,13,8,837.46e6,100000,0x144c
,,,,,,,APC,14,8,837.46e6,100000,0x1444
,,,,,,,APC,15,8,837.46e6,100000,0x143c
,,,,,,,APC,16,8,837.46e6,100000,0x1434
,,,,,,,APC,17,8,837.46e6,100000,0x1424
,,,,,,,APC,18,8,837.46e6,100000,0x1408
TX,EDGE,8,TX_LB2,
,,,,EVM,282,1,M,Min,8,897.5e6,0,0x887c
TX,EDGE,3,TX_HB2,
,,,,EVM,282,1,M,Min,8,1747.5e6,0,0x9264
TX,EDGE,2,TX_HB1,
,,,,EVM,282,1,M,Min,8,1880e6,0,0x9264
TX,EDGE,5,TX_LB1,
,,,,EVM,282,1,M,Min,8,836.5e6,0,0x887c
TX,GSM,8,TX_LB2,
,,,,PE,282,1,M,Min,8,897.5e6,0,0x92ad
TX,GSM,3,TX_HB2,
,,,,PE,282,1,M,Min,5,1747.5e6,0,0x926f
TX,GSM,2,TX_HB1,
,,,,PE,282,1,M,Min,8,1880e6,0,0x926f
TX,GSM,5,TX_LB1,
,,,,PE,282,1,M,Min,8,836.5e6,0,0x92ad
TX,APC_2G,8,TX_LB2,
,,,,POWER,282,13,APC,0,8,897.6e6,100000,0x8ead
,,,,,,,APC,1,8,897.6e6,100000,0x8d8c
,,,,,,,APC,2,8,897.6e6,100000,0x8c8b
,,,,,,,APC,3,8,897.6e6,100000,0x8c7c
,,,,,,,APC,4,8,897.6e6,100000,0x8c74
,,,,,,,APC,5,8,897.6e6,100000,0x8c6c
,,,,,,,APC,6,8,897.6e6,100000,0x8d5c
,,,,,,,APC,7,8,897.6e6,100000,0x1067
,,,,,,,APC,8,8,897.6e6,100000,0x105e
,,,,,,,APC,9,8,897.6e6,100000,0x1455
,,,,,,,APC,10,8,897.6e6,100000,0x144d
,,,,,,,APC,11,8,897.6e6,100000,0x1444
,,,,,,,APC,12,8,897.6e6,100000,0x143c
TX,APC_2G,3,TX_HB2,
,,,,POWER,282,12,APC,0,8,1747.6e6,100000,0x928c
,,,,,,,APC,1,8,1747.6e6,100000,0x926f
,,,,,,,APC,2,8,1747.6e6,100000,0x199b
,,,,,,,APC,3,8,1747.6e6,100000,0x1885
,,,,,,,APC,4,8,1747.6e6,100000,0x1874
,,,,,,,APC,5,8,1747.6e6,100000,0x186c
,,,,,,,APC,6,8,1747.6e6,100000,0x905c
,,,,,,,APC,7,8,1747.6e6,100000,0x185c
,,,,,,,APC,8,8,1747.6e6,100000,0x1854
,,,,,,,APC,9,8,1747.6e6,100000,0x144c
,,,,,,,APC,10,8,1747.6e6,100000,0x1444
,,,,,,,APC,11,8,1747.6e6,100000,0x143b
TX,APC_2G,5,TX_LB1,
,,,,POWER,282,13,APC,0,8,836.6e6,100000,0x8ead
,,,,,,,APC,1,8,836.6e6,100000,0x8d8c
,,,,,,,APC,2,8,836.6e6,100000,0x8c8b
,,,,,,,APC,3,8,836.6e6,100000,0x8c7c
,,,,,,,APC,4,8,836.6e6,100000,0x8c74
,,,,,,,APC,5,8,836.6e6,100000,0x8c6c
,,,,,,,APC,6,8,836.6e6,100000,0x8d5c
,,,,,,,APC,7,8,836.6e6,100000,0x1067
,,,,,,,APC,8,8,836.6e6,100000,0x105e
,,,,,,,APC,9,8,836.6e6,100000,0x1455
,,,,,,,APC,10,8,836.6e6,100000,0x144d
,,,,,,,APC,11,8,836.6e6,100000,0x1444
,,,,,,,APC,12,8,836.6e6,100000,0x143c
TX,4G,11,TX_HB1,
,,,,POWER_9M,141,1,M,Max,8,1446.9e6,9e6,0x97aa
,,,,POWER,141,6,L,Max,8,1432.4e6,4.5e6,0x97af
,,,,,,,H,Max,8,1452.4e6,4.5e6,0x97af
,,,,,,,M,3LO,-20,3*1437.9e6-4.5e6,4.5e6,0x97aa
,,,,,,,M,Min,-50,1442.4e6,4.5e6,0x7c08
,,,,,,,M,4dBm,8,1442.4e6,4.5e6,0x97aa
,,,,,,,M,Max,8,1442.4e6,4.5e6,0x97af
,,,,HD,141,1,M,Max,8,1442.4e6,4.5e6,0x97aa
,,,,EVM,125.6,1,M,Max,8,1437.9e6,0,0x97aa
,,,,ACLR,125.6,1,M,Max,8,1437.9e6,0,0x97aa
TX,4G,28,TX_LB2,
,,,,POWER,141,6,L,Max,8,712.5e6,4.5e6,0x97ad
,,,,,,,H,Max,8,747.5e6,4.5e6,0x97ad
,,,,,,,M,3LO,-20,3*725.5e6-4.5e6,4.5e6,0x978a
,,,,,,,M,Min,-50,730e6,4.5e6,0x7c08
,,,,,,,M,4dBm,8,730e6,4.5e6,0x978a
,,,,,,,M,Max,8,730e6,4.5e6,0x97ad
,,,,POWER_9M,141,1,M,Max,8,734.5e6,9e6,0x97ad
,,,,HD,141,1,M,Max,8,730e6,4.5e6,0x978a
,,,,EVM,125.6,1,M,Max,8,725.5e6,0,0x978a
,,,,ACLR,125.6,1,M,Max,8,725.5e6,0,0x978a
TX,4G,3,TX_HB3,
,,,,POWER_9M,141,1,M,Max,8,1756.5e6,9e6,0x97aa
,,,,POWER,141,5,L,Max,8,1714.5e6,4.5e6,0x97af
,,,,,,,H,Max,8,1789.5e6,4.5e6,0x97af
,,,,,,,M,3LO,-20,3*1747.5e6-4.5e6,4.5e6,0x97aa
,,,,,,,M,4dBm,8,1752e6,4.5e6,0x97aa
,,,,,,,M,Max,8,1752e6,4.5e6,0x97af
,,,,HD,141,1,M,Max,8,1752e6,4.5e6,0x97aa
,,,,EVM,125.6,1,M,Max,8,1747.5e6,0,0x97aa
,,,,ACLR,125.6,1,M,Max,8,1747.5e6,0,0x97aa
TX,4G,7,TX_UHB1,
,,,,POWER_9M,141,1,M,Max,8,2544e6,9e6,0x93ae
,,,,POWER,141,5,L,Max,8,2509.5e6,4.5e6,0x93ae
,,,,,,,H,Max,8,2569.5e6,4.5e6,0x93ae
,,,,,,,M,Min,-50,2539.5e6,4.5e6,0x7c08
,,,,,,,M,4dBm,8,2539.5e6,4.5e6,0x9aac
,,,,,,,M,Max,8,2539.5e6,4.5e6,0x93ae
,,,,HD,141,1,M,Max,8,2539.5e6,4.5e6,0x9aac
,,,,EVM,125.6,1,M,Max,8,2535e6,0,0x96ac
,,,,ACLR,125.6,1,M,Max,8,2535e6,0,0x9aac
TX,4G,41,TX_UHB2,
,,,,POWER_9M,141,1,M,Max,8,2602e6,9e6,0x93ae
,,,,POWER,141,4,L,Max,8,2500.5e6,4.5e6,0x93ae
,,,,,,,H,Max,8,2694.5e6,4.5e6,0x93ae
,,,,,,,M,4dBm,8,2597.5e6,4.5e6,0x96ac
,,,,,,,M,Max,8,2597.5e6,4.5e6,0x93ae
,,,,HD,141,1,M,Max,8,2597.5e6,4.5e6,0x96ac
,,,,EVM,125.6,1,M,Max,8,2593e6,0,0x96ac
,,,,ACLR,125.6,1,M,Max,8,2593e6,0,0x96ac
TX,4G,12,TX_LB3,
,,,,POWER_9M,141,1,M,Max,8,716.5e6,9e6,0x97ad
,,,,POWER,141,5,L,Max,8,703.5e6,4.5e6,0x97ad
,,,,,,,H,Max,8,720.5e6,4.5e6,0x97ad
,,,,,,,M,3LO,-20,3*707.5e6-4.5e6,4.5e6,0x978a
,,,,,,,M,4dBm,8,712e6,4.5e6,0x978a
,,,,,,,M,Max,8,712e6,4.5e6,0x97ad
,,,,HD,141,1,M,Max,8,712e6,4.5e6,0x978a
,,,,EVM,125.6,1,M,Max,8,707.5e6,0,0x978a
,,,,ACLR,125.6,1,M,Max,8,707.5e6,0,0x978a
TX,4G,1,TX_HB2,
,,,,POWER,141,6,L,Max,8,1924.5e6,4.5e6,0x97af
,,,,,,,H,Max,8,1984.5e6,4.5e6,0x97af
,,,,,,,M,3LO,-20,3*1950e6-4.5e6,4.5e6,0x97aa
,,,,,,,M,Min,-50,1954.5e6,4.5e6,0x7c08
,,,,,,,M,4dBm,8,1954.5e6,4.5e6,0x97aa
,,,,,,,M,Max,8,1954.5e6,4.5e6,0x97af
,,,,POWER_9M,141,1,M,Max,8,1959e6,9e6,0x97ad
,,,,HD,141,1,M,Max,8,1954.5e6,4.5e6,0x97aa
,,,,EVM,125.6,1,M,Max,8,1950e6,0,0x97aa
,,,,ACLR,125.6,1,M,Max,8,1950e6,0,0x97aa
TX,4G,30,TX_UHB1,
,,,,POWER,141,4,L,Max,8,2309.5e6,4.5e6,0x93ae
,,,,,,,H,Max,8,2319.5e6,4.5e6,0x93ae
,,,,,,,M,4dBm,8,2314.5e6,4.5e6,0x96ac
,,,,,,,M,Max,8,2314.5e6,4.5e6,0x93ae
,,,,POWER_9M,141,1,M,Max,8,2319e6,9e6,0x97ad
,,,,HD,141,1,M,Max,8,2314.5e6,4.5e6,0x96ac
,,,,EVM,125.6,1,M,Max,8,2310e6,0,0x96ac
,,,,ACLR,125.6,1,M,Max,8,2310e6,0,0x96ac
TX,4G,43,TX_UHB3,
,,,,POWER_9M,141,1,M,Max,8,3709e6,9e6,0x93ac
,,,,POWER,141,5,L,Max,8,3604.5e6,4.5e6,0x93ac
,,,,,,,H,Max,8,3804.5e6,4.5e6,0x93ac
,,,,,,,M,Min,-50,3704.5e6,4.5e6,0x7c08
,,,,,,,M,4dBm,8,3704.5e6,4.5e6,0x978c
,,,,,,,M,Max,8,3704.5e6,4.5e6,0x93ac
,,,,HD,141,1,M,Max,8,3704.5e6,4.5e6,0x978c
,,,,ACLR,125.6,1,M,Max,8,3700e6,0,0x978c
,,,,EVM,125.6,1,M,Max,8,3700e6,0,0x978c
TX,4G,31,TX_LB4,
,,,,POWER_9M,141,1,M,Max,8,464e6,9e6,0x97ad
,,,,POWER,141,4,L,Max,8,457e6,4.5e6,0x97ad
,,,,,,,H,Max,8,462e6,4.5e6,0x97ad
,,,,,,,M,3LO,-20,3*455e6-4.5e6,4.5e6,0x978a
,,,,,,,M,Max,8,459.5e6,4.5e6,0x97ad
,,,,HD,141,1,M,Max,8,459.5e6,4.5e6,0x978a
,,,,EVM,125.6,1,M,Max,8,455e6,0,0x978a
,,,,ACLR,125.6,1,M,Max,8,455e6,0,0x978a
TX,4G,44,TX_LB1,
,,,,POWER_9M,141,1,M,Max,8,762e6,9e6,0x97ad
,,,,POWER,141,5,L,Max,8,707.5e6,4.5e6,0x97ad
,,,,,,,H,Max,8,807.5e6,4.5e6,0x97ad
,,,,,,,M,3LO,-20,3*753e6-4.5e6,4.5e6,0x978a
,,,,,,,M,4dBm,8,757.5e6,4.5e6,0x978a
,,,,,,,M,Max,8,757.5e6,4.5e6,0x97ad
,,,,HD,141,1,M,Max,8,757.5e6,4.5e6,0x978a
,,,,EVM,125.6,1,M,Max,8,753e6,0,0x978a
,,,,ACLR,125.6,1,M,Max,8,753e6,0,0x978a
TX,2G,8,TX_LB2,
,,,,POWER,282,6,L,Max,8,880.1e6,100000,0x8ead
,,,,,,,H,Max,8,915.1e6,100000,0x8ead
,,,,,,,M,3LO,8,3*897.5e6-0.1e6,100000,0x1483
,,,,,,,M,Min,-20,897.6e6,100000,0x3c3c
,,,,,,,M,2DB,2,897.6e6,100000,0x1483
,,,,,,,M,Max,8,897.6e6,100000,0x8ead
,,,,HD,282,1,M,Max,8,897.6e6,100000,0x1483
TX,2G,3,TX_HB2,
,,,,POWER,282,6,L,Max,8,1710.1e6,100000,0x928c
,,,,,,,H,Max,8,1785.1e6,100000,0x928c
,,,,,,,M,3LO,8,3*1747.5e6-0.1e6,100000,0x9164
,,,,,,,M,Min,-20,1747.6e6,100000,0x3c3b
,,,,,,,M,2DB,2,1747.6e6,100000,0x9164
,,,,,,,M,Max,8,1747.6e6,100000,0x928c
,,,,HD,282,1,M,Max,5,1747.6e6,100000,0x9164
TX,2G,2,TX_HB1,
,,,,POWER,282,6,L,Max,8,1850.1e6,100000,0x8e74
,,,,,,,H,Max,8,1910.1e6,100000,0x8e74
,,,,,,,M,3LO,8,3*1880e6-0.1e6,100000,0x9164
,,,,,,,M,Min,-20,1880.1e6,100000,0x3c3b
,,,,,,,M,2DB,2,1880.1e6,100000,0x9164
,,,,,,,M,Max,8,1880.1e6,100000,0x8e74
,,,,HD,282,1,M,Max,8,1880.1e6,100000,0x9164
TX,2G,5,TX_LB1,
,,,,POWER,282,6,L,Max,11,824.1e6,100000,0x8ead
,,,,,,,H,Max,8,849.1e6,100000,0x8ead
,,,,,,,M,3LO,8,3*836.5e6-0.1e6,100000,0x1483
,,,,,,,M,Min,-20,836.6e6,100000,0x3c3c
,,,,,,,M,2DB,2,836.6e6,100000,0x1483
,,,,,,,M,Max,8,836.6e6,100000,0x8ead
,,,,HD,282,1,M,Max,8,836.6e6,100000,0x1483
TX,3G,11,TX_HB1,
,,,,POWER,141,4,L,Max,8,1428.86e6,0.96e6,0x97af
,,,,,,,H,Max,8,1448.86e6,0.96e6,0x97af
,,,,,,,M,4dBm,8,1438.86e6,0.96e6,0x978c
,,,,,,,M,Max,8,1438.86e6,0.96e6,0x97af
,,,,EVM,141,1,M,Max,8,1437.9e6,0,0x978c
,,,,ACLR,141,1,M,Max,8,1437.9e6,0,0x978c
TX,3G,3,TX_HB3,
,,,,POWER,141,4,L,Max,8,1710.96e6,0.96e6,0x97af
,,,,,,,H,Max,8,1785.96e6,0.96e6,0x97af
,,,,,,,M,4dBm,8,1748.46e6,0.96e6,0x978c
,,,,,,,M,Max,8,1748.46e6,0.96e6,0x97af
,,,,EVM,141,1,M,Max,8,1747.5e6,0,0x978c
,,,,ACLR,141,1,M,Max,8,1747.5e6,0,0x978c
TX,3G,7,dummy,
,,,,FB,141,7,dummy,Max,0,0,0,0x8303
,,,,,,,,Mid,,,,0x8323
,,,,,,,,Min,,,,0x8343
,,,,,,,,Mid,,,,0x832b
,,,,,,,,Min,,,,0x834b
,,,,,,,,Mid,,,,0x8333
,,,,,,,,Min,,,,0x8353
TX,3G,8,TX_LB4,
,,,,POWER,141,5,L,Max,8,880.96e6,0.96e6,0x97ad
,,,,,,,H,Max,8,915.96e6,0.96e6,0x97ad
,,,,,,,M,Min,-50,898.46e6,0.96e6,0x7c08
,,,,,,,M,4DBM,8,898.46e6,0.96e6,0x9774
,,,,,,,M,Max,8,898.46e6,0.96e6,0x97ad
,,,,EVM,141,1,M,Max,8,897.5e6,0,0x9774
,,,,ACLR,141,1,M,Max,8,897.5e6,0,0x9774
TX,3G,1,dummy,
,,,,FB,141,7,dummy,Max,0,0,0,0x8303
,,,,,,,,Mid,,,,0x8323
,,,,,,,,Min,,,,0x8343
,,,,,,,,Mid,,,,0x832b
,,,,,,,,Min,,,,0x834b
,,,,,,,,Mid,,,,0x8333
,,,,,,,,Min,,,,0x8353
,,,,POWER,141,4,L,Max,8,1920.96e6,0.96e6,0x97af
,,,,,,,H,Max,8,1980.96e6,0.96e6,0x97af
,,,,,,,M,4dBm,8,1950.96e6,0.96e6,0x978c
,,,,,,,M,Max,8,1950.96e6,0.96e6,0x97af
,,,,EVM,141,1,M,Max,8,1950e6,0,0x978c
,,,,ACLR,141,1,M,Max,8,1950e6,0,0x978c
TX,3G,34,TX_HB3,
,,,,POWER,141,5,L,Max,8,2010.96e6,0.96e6,0x97af
,,,,,,,H,Max,8,2025.96e6,0.96e6,0x97af
,,,,,,,M,Min,-50,2018.46e6,0.96e6,0x7c08
,,,,,,,M,4dBm,8,2018.46e6,0.96e6,0x978c
,,,,,,,M,Max,8,2018.46e6,0.96e6,0x97af
,,,,EVM,141,1,M,Max,8,2017.5e6,0,0x978c
,,,,ACLR,141,1,M,Max,8,2017.5e6,0,0x978c
TX,3G,43,dummy,
,,,,FB,141,7,dummy,Max,0,0,0,0x8303
,,,,,,,,Mid,,,,0x8323
,,,,,,,,Min,,,,0x8343
,,,,,,,,Mid,,,,0x832b
,,,,,,,,Min,,,,0x834b
,,,,,,,,Mid,,,,0x8333
,,,,,,,,Min,,,,0x8353
TX,3G,31,dummy,
,,,,FB,141,7,dummy,Max,0,0,0,0x8303
,,,,,,,,Mid,,,,0x8323
,,,,,,,,Min,,,,0x8343
,,,,,,,,Mid,,,,0x832b
,,,,,,,,Min,,,,0x834b
,,,,,,,,Mid,,,,0x8333
,,,,,,,,Min,,,,0x8353
TX,3G,5,dummy,
,,,,FB,141,7,dummy,Max,0,0,0,0x8303
,,,,,,,,Mid,,,,0x8323
,,,,,,,,Min,,,,0x8343
,,,,,,,,Mid,,,,0x832b
,,,,,,,,Min,,,,0x834b
,,,,,,,,Mid,,,,0x8333
,,,,,,,,Min,,,,0x8353
,,,,POWER,141,4,L,Max,8,824.96e6,0.96e6,0x97ad
,,,,,,,H,Max,8,849.96e6,0.96e6,0x97ad
,,,,,,,M,4dBm,8,837.46e6,0.96e6,0x9774
,,,,,,,M,Max,8,837.46e6,0.96e6,0x97ad
,,,,EVM,141,1,M,Max,8,836.5e6,0,0x9774
,,,,ACLR,141,1,M,Max,8,836.5e6,0,0x9774
$end,
